tract,serial_number,repeat_index,num_people,household_income,num_vehicles
301,137407,1,4+,100000+,2
301,139920,0,3,100000+,3
301,139920,1,3,40000-50000,3
301,144453,0,2,0-10000,1
301,144453,1,2,30000-40000,2
301,144453,2,2,30000-40000,2
301,146269,0,2,20000-30000,2
301,146412,0,1,<=0,1
301,146412,1,1,<=0,1
301,148513,0,1,<=0,1
301,148513,1,1,<=0,1
301,148513,2,1,<=0,1
301,152339,0,3,60000-70000,6
301,153452,0,1,<=0,1
301,153452,1,1,<=0,0
301,153452,2,1,<=0,1
301,153865,0,2,100000+,3
301,155405,0,2,100000+,1
301,155405,1,2,<=0,1
301,156136,0,1,<=0,1
301,156136,1,1,<=0,1
301,156136,2,1,<=0,1
301,156136,3,1,<=0,2
301,160877,0,2,<=0,0
301,160877,1,2,<=0,2
301,160877,2,2,100000+,2
301,161490,0,2,90000-100000,2
301,161490,1,2,60000-70000,2
301,166996,0,2,10000-20000,2
301,166996,1,2,50000-60000,2
301,166996,2,2,<=0,4
301,166996,3,2,100000+,3
301,167484,0,2,100000+,2
301,168614,0,2,<=0,0
301,168614,1,2,20000-30000,2
301,172351,0,2,<=0,2
301,172351,1,2,100000+,1
301,172351,2,2,<=0,2
301,179981,0,3,40000-50000,1
301,181028,0,1,<=0,1
301,181028,1,1,<=0,1
301,181028,2,1,<=0,1
301,181028,3,1,<=0,2
301,181028,4,1,<=0,1
301,181028,5,1,<=0,2
301,181028,6,1,<=0,0
301,181028,7,1,<=0,3
301,182464,0,1,<=0,2
301,182464,1,1,<=0,2
301,182464,2,1,<=0,1
301,184841,0,2,<=0,3
301,184841,1,2,<=0,2
301,184841,2,2,90000-100000,2
301,184841,3,2,70000-80000,0
301,184841,4,2,90000-100000,1
301,184841,5,2,30000-40000,1
301,184841,6,2,100000+,4
301,186167,0,2,100000+,2
301,186167,1,2,100000+,0
301,186167,2,2,50000-60000,2
301,186167,3,2,40000-50000,4
301,186167,4,2,40000-50000,0
301,187735,0,1,<=0,1
301,187735,1,1,<=0,1
301,187735,2,1,<=0,2
301,191073,0,1,<=0,1
301,191073,1,1,<=0,1
301,191073,2,1,<=0,2
301,191073,3,1,<=0,1
301,191073,4,1,<=0,1
301,191073,5,1,<=0,1
301,191073,6,1,<=0,1
301,191073,7,1,<=0,1
301,191073,8,1,<=0,1
301,191073,9,1,<=0,1
301,191073,10,1,<=0,1
301,191528,0,3,30000-40000,6
301,191528,1,3,100000+,4
301,193179,0,2,<=0,2
301,193749,0,2,10000-20000,4
301,193749,1,2,<=0,2
301,193749,2,2,100000+,2
301,194364,0,2,10000-20000,2
301,196691,0,2,90000-100000,2
301,196691,1,2,100000+,2
301,196691,2,2,100000+,3
301,198515,0,3,10000-20000,1
301,198515,1,3,<=0,3
301,198515,2,3,90000-100000,3
301,198515,3,3,90000-100000,3
301,199107,0,1,<=0,2
301,199107,1,1,<=0,2
301,199107,2,1,<=0,1
301,199107,3,1,<=0,3
301,199107,4,1,<=0,0
301,199107,5,1,<=0,1
301,199107,6,1,<=0,1
301,203643,0,3,30000-40000,2
301,203643,1,3,100000+,3
301,204862,0,1,<=0,0
301,204862,1,1,<=0,1
301,204862,2,1,<=0,1
301,208427,0,1,<=0,1
301,208427,1,1,<=0,0
301,209408,0,1,<=0,1
301,209408,1,1,<=0,1
301,209408,2,1,<=0,1
301,209408,3,1,<=0,2
301,209408,4,1,<=0,1
301,214054,0,4+,100000+,1
301,214054,1,4+,<=0,3
301,216007,0,1,<=0,1
301,216007,1,1,<=0,1
301,216007,2,1,<=0,1
301,216007,3,1,<=0,1
301,216225,0,4+,50000-60000,3
301,216225,1,4+,60000-70000,1
301,216225,2,4+,100000+,3
301,216225,3,4+,70000-80000,4
301,221361,0,4+,100000+,1
301,221361,1,4+,80000-90000,2
301,224039,0,2,<=0,2
301,225487,0,2,100000+,2
301,225487,1,2,70000-80000,2
301,225487,2,2,<=0,1
301,227059,0,2,100000+,2
301,227059,1,2,<=0,0
301,228544,0,2,<=0,3
301,229382,0,1,<=0,1
301,229382,1,1,<=0,1
301,229382,2,1,<=0,1
301,229382,3,1,<=0,1
301,229382,4,1,<=0,2
301,229382,5,1,<=0,1
301,229382,6,1,<=0,1
301,229382,7,1,<=0,1
301,229382,8,1,<=0,1
301,234021,0,1,<=0,0
301,236622,0,1,<=0,1
301,236622,1,1,<=0,1
301,236622,2,1,<=0,1
301,236622,3,1,<=0,2
301,241143,0,2,20000-30000,2
301,241143,1,2,50000-60000,3
301,241143,2,2,20000-30000,2
301,241143,3,2,100000+,1
301,242305,0,1,<=0,1
301,242704,0,2,<=0,2
301,242704,1,2,<=0,2
301,242704,2,2,30000-40000,1
301,243099,0,4+,<=0,2
301,243207,0,3,100000+,2
301,243207,1,3,<=0,3
301,243207,2,3,50000-60000,2
301,243207,3,3,<=0,6
301,244732,0,2,30000-40000,4
301,244732,1,2,10000-20000,2
301,244732,2,2,30000-40000,2
301,246096,0,2,50000-60000,1
301,246096,1,2,100000+,1
301,247028,0,2,<=0,2
301,247028,1,2,100000+,2
301,247683,0,1,<=0,1
301,248999,0,4+,80000-90000,2
301,248999,1,4+,100000+,2
301,248999,2,4+,100000+,2
301,249365,0,1,<=0,0
301,249365,1,1,<=0,1
301,249887,0,1,<=0,1
301,249887,1,1,<=0,1
301,249887,2,1,<=0,1
301,252645,0,1,<=0,2
301,252645,1,1,<=0,1
301,252645,2,1,<=0,0
301,252645,3,1,<=0,0
301,253534,0,4+,<=0,2
301,254904,0,2,<=0,0
301,254904,1,2,100000+,2
301,254904,2,2,<=0,0
301,255555,0,1,<=0,0
301,255555,1,1,<=0,1
301,255555,2,1,<=0,1
301,255555,3,1,<=0,1
301,255555,4,1,<=0,0
301,255555,5,1,<=0,1
301,255860,0,1,<=0,2
301,255860,1,1,<=0,1
301,261627,0,1,<=0,1
301,262516,0,3,90000-100000,4
301,263931,0,3,<=0,2
301,263931,1,3,100000+,2
301,263931,2,3,100000+,3
301,270215,0,2,30000-40000,4
301,272665,0,1,<=0,1
301,272665,1,1,<=0,2
301,272665,2,1,<=0,1
301,281618,0,1,<=0,1
301,281618,1,1,<=0,2
301,281618,2,1,<=0,1
301,282514,0,1,<=0,1
301,282514,1,1,<=0,1
301,282514,2,1,<=0,0
301,282514,3,1,<=0,1
301,282559,0,2,<=0,1
301,282559,1,2,100000+,1
301,282559,2,2,60000-70000,2
301,282559,3,2,100000+,1
301,290122,0,3,100000+,3
301,290122,1,3,100000+,3
301,290122,2,3,<=0,3
301,290122,3,3,60000-70000,4
301,294231,0,1,<=0,1
301,294231,1,1,<=0,0
301,294231,2,1,<=0,1
301,294231,3,1,<=0,1
301,298154,0,2,10000-20000,2
301,298154,1,2,<=0,2
301,300523,0,3,100000+,3
301,305981,0,1,<=0,0
301,305981,1,1,<=0,1
301,305981,2,1,<=0,0
301,308544,0,1,<=0,1
301,308544,1,1,<=0,0
301,316863,0,1,<=0,1
301,316863,1,1,<=0,1
301,317190,0,3,60000-70000,4
301,317190,1,3,50000-60000,3
301,317190,2,3,100000+,2
301,317190,3,3,50000-60000,3
301,317190,4,3,30000-40000,2
301,317726,0,4+,40000-50000,4
301,319878,0,2,40000-50000,1
301,319878,1,2,90000-100000,3
301,319878,2,2,10000-20000,2
301,319878,3,2,100000+,2
301,319878,4,2,40000-50000,1
301,319878,5,2,70000-80000,1
301,319878,6,2,60000-70000,1
301,320014,0,1,<=0,1
301,320216,0,1,<=0,1
301,320216,1,1,<=0,1
301,321561,0,1,<=0,1
301,321561,1,1,<=0,1
301,321844,0,3,30000-40000,3
301,321844,1,3,100000+,3
301,321844,2,3,100000+,2
301,321844,3,3,100000+,2
301,328528,0,4+,30000-40000,1
301,328528,1,4+,100000+,1
301,329100,0,3,100000+,3
301,329100,1,3,<=0,3
301,329100,2,3,<=0,2
301,329100,3,3,50000-60000,3
301,329100,4,3,100000+,3
301,329100,5,3,100000+,3
301,329100,6,3,60000-70000,6
301,329100,7,3,100000+,2
301,329100,8,3,100000+,4
301,331848,0,3,20000-30000,6
301,331848,1,3,100000+,3
301,336189,0,4+,100000+,2
301,336189,1,4+,40000-50000,2
301,337716,0,1,<=0,1
301,337716,1,1,<=0,1
301,337716,2,1,<=0,1
301,338729,0,4+,100000+,3
301,338729,1,4+,100000+,1
301,338729,2,4+,50000-60000,1
301,340363,0,1,<=0,1
301,340363,1,1,<=0,0
301,340363,2,1,<=0,1
301,340363,3,1,<=0,1
301,342884,0,2,20000-30000,2
301,342884,1,2,<=0,1
301,342884,2,2,30000-40000,1
301,342898,0,1,<=0,1
301,342898,1,1,<=0,1
301,342898,2,1,<=0,1
301,342898,3,1,<=0,2
301,342898,4,1,<=0,1
301,342898,5,1,<=0,1
301,342898,6,1,<=0,1
301,342898,7,1,<=0,0
301,342898,8,1,<=0,0
301,342898,9,1,<=0,1
301,346359,0,4+,30000-40000,2
301,346359,1,4+,60000-70000,5
301,353200,0,1,<=0,1
301,353200,1,1,<=0,1
301,353286,0,3,100000+,2
301,353998,0,2,<=0,1
301,353998,1,2,60000-70000,4
301,353998,2,2,100000+,2
301,353998,3,2,<=0,2
301,355003,0,2,100000+,2
301,358623,0,4+,80000-90000,1
301,358623,1,4+,0-10000,1
301,359793,0,4+,70000-80000,2
301,359793,1,4+,100000+,3
301,359793,2,4+,50000-60000,5
301,360543,0,1,<=0,1
301,360543,1,1,<=0,1
301,360543,2,1,<=0,1
301,360543,3,1,<=0,1
301,360543,4,1,<=0,1
301,360543,5,1,<=0,2
301,360543,6,1,<=0,1
301,360543,7,1,<=0,1
301,360543,8,1,<=0,1
301,360869,0,1,<=0,1
301,363520,0,4+,80000-90000,2
301,363520,1,4+,100000+,0
301,363520,2,4+,<=0,2
301,363652,0,2,80000-90000,3
301,364669,0,1,<=0,1
301,365933,0,2,30000-40000,1
301,366032,0,3,100000+,2
301,366032,1,3,100000+,3
301,367122,0,2,30000-40000,2
301,367122,1,2,30000-40000,2
301,367122,2,2,100000+,0
301,367423,0,2,50000-60000,2
301,367423,1,2,100000+,1
301,372621,0,4+,90000-100000,4
301,372621,1,4+,80000-90000,1
301,372621,2,4+,80000-90000,1
301,381196,0,2,<=0,1
301,381196,1,2,70000-80000,3
301,381196,2,2,20000-30000,1
301,383209,0,1,<=0,1
301,383209,1,1,<=0,1
301,383209,2,1,<=0,1
301,392051,0,1,<=0,1
301,392051,1,1,<=0,2
301,392051,2,1,<=0,1
301,397081,0,3,100000+,3
301,397081,1,3,100000+,3
301,397941,0,1,<=0,1
301,400980,0,3,100000+,2
301,401647,0,4+,100000+,1
301,401647,1,4+,20000-30000,0
301,401647,2,4+,100000+,2
301,401647,3,4+,100000+,3
301,401647,4,4+,60000-70000,2
301,401647,5,4+,100000+,3
301,406273,0,4+,80000-90000,2
301,406595,0,2,100000+,1
301,406595,1,2,60000-70000,3
301,408712,0,3,100000+,3
301,408712,1,3,90000-100000,4
301,413167,0,1,<=0,1
301,413167,1,1,<=0,2
301,413167,2,1,<=0,2
301,413167,3,1,<=0,1
301,413167,4,1,<=0,1
301,413167,5,1,<=0,1
301,413167,6,1,<=0,2
301,416166,0,2,40000-50000,3
301,419170,0,1,<=0,1
301,421506,0,2,100000+,2
301,421506,1,2,100000+,2
301,421506,2,2,<=0,1
301,421506,3,2,60000-70000,2
301,422792,0,2,20000-30000,2
301,422792,1,2,<=0,1
301,422792,2,2,30000-40000,2
301,425160,0,4+,100000+,2
301,425160,1,4+,0-10000,3
301,432248,0,1,<=0,1
301,432248,1,1,<=0,1
301,432407,0,2,20000-30000,1
301,432407,1,2,60000-70000,2
301,432407,2,2,80000-90000,2
301,439233,0,2,60000-70000,2
301,439233,1,2,80000-90000,1
301,441313,0,1,<=0,1
301,445166,0,1,<=0,1
301,445166,1,1,<=0,4
301,446354,0,2,100000+,1
301,450105,0,4+,80000-90000,3
301,450105,1,4+,20000-30000,2
301,450105,2,4+,70000-80000,3
301,450105,3,4+,100000+,2
301,451376,0,2,100000+,0
301,451376,1,2,<=0,1
301,451376,2,2,<=0,2
301,453888,0,2,<=0,3
301,453888,1,2,100000+,1
301,453888,2,2,70000-80000,2
301,453888,3,2,100000+,2
301,453888,4,2,<=0,2
301,453888,5,2,20000-30000,3
301,454592,0,2,70000-80000,0
301,454592,1,2,100000+,4
301,457690,0,1,<=0,1
301,457690,1,1,<=0,1
301,458908,0,2,30000-40000,1
301,458908,1,2,<=0,2
301,463207,0,2,<=0,1
301,464963,0,3,100000+,2
301,464963,1,3,60000-70000,1
301,464963,2,3,70000-80000,3
301,464963,3,3,70000-80000,1
301,471835,0,1,<=0,1
301,471835,1,1,<=0,2
301,474890,0,2,100000+,0
301,474890,1,2,60000-70000,2
301,474890,2,2,30000-40000,2
301,476053,0,3,90000-100000,3
301,476053,1,3,<=0,5
301,476053,2,3,90000-100000,2
301,476513,0,4+,100000+,3
301,476513,1,4+,<=0,3
301,478596,0,1,<=0,1
301,485050,0,4+,80000-90000,3
301,485050,1,4+,100000+,2
301,486671,0,2,<=0,0
301,489495,0,1,<=0,1
301,490673,0,1,<=0,1
301,490673,1,1,<=0,2
301,490673,2,1,<=0,1
301,490673,3,1,<=0,1
301,490706,0,2,60000-70000,1
301,490706,1,2,100000+,1
301,490706,2,2,100000+,2
301,493930,0,1,<=0,0
301,493930,1,1,<=0,2
301,493930,2,1,<=0,1
301,493930,3,1,<=0,1
301,493930,4,1,<=0,1
301,496589,0,2,<=0,2
301,496589,1,2,100000+,1
301,497543,0,2,100000+,1
301,497543,1,2,70000-80000,3
301,497543,2,2,90000-100000,2
301,499593,0,2,60000-70000,2
301,499593,1,2,30000-40000,0
301,502833,0,1,<=0,1
301,502833,1,1,<=0,1
301,502833,2,1,<=0,1
301,503319,0,2,100000+,2
301,503319,1,2,100000+,0
301,503840,0,1,<=0,1
301,504469,0,3,100000+,2
301,504469,1,3,50000-60000,2
301,504469,2,3,0-10000,2
301,505201,0,1,<=0,1
301,505201,1,1,<=0,1
301,506802,0,2,70000-80000,2
301,506802,1,2,<=0,2
301,506802,2,2,30000-40000,2
301,506802,3,2,80000-90000,3
301,509129,0,1,<=0,1
301,509129,1,1,<=0,1
301,509129,2,1,<=0,1
301,509479,0,4+,80000-90000,3
301,509479,1,4+,90000-100000,2
301,509479,2,4+,70000-80000,1
301,510319,0,2,0-10000,1
301,510319,1,2,100000+,2
301,512238,0,2,60000-70000,1
301,512238,1,2,40000-50000,2
301,512238,2,2,100000+,1
301,512238,3,2,30000-40000,1
301,512238,4,2,40000-50000,3
301,512238,5,2,<=0,1
301,513251,0,2,50000-60000,0
301,515020,0,1,<=0,2
301,515020,1,1,<=0,1
301,516133,0,1,<=0,1
301,516133,1,1,<=0,1
301,516133,2,1,<=0,2
301,516133,3,1,<=0,1
301,516762,0,1,<=0,1
301,518110,0,4+,10000-20000,1
301,518110,1,4+,80000-90000,0
301,518110,2,4+,20000-30000,3
301,519592,0,2,40000-50000,2
301,519592,1,2,100000+,2
301,519592,2,2,60000-70000,0
301,521800,0,2,<=0,2
301,521800,1,2,<=0,3
301,525274,0,2,90000-100000,2
301,525274,1,2,50000-60000,2
301,525274,2,2,50000-60000,2
301,525274,3,2,100000+,2
301,525274,4,2,90000-100000,2
301,525274,5,2,80000-90000,1
301,527687,0,2,100000+,1
301,528415,0,3,<=0,1
301,528442,0,4+,20000-30000,2
301,528442,1,4+,50000-60000,2
301,531179,0,2,100000+,3
301,531179,1,2,100000+,1
301,535887,0,1,<=0,1
301,535887,1,1,<=0,1
301,539871,0,2,30000-40000,2
301,539871,1,2,100000+,2
301,539871,2,2,100000+,4
301,541606,0,1,<=0,0
301,545706,0,3,100000+,2
301,545706,1,3,50000-60000,3
301,545910,0,3,100000+,3
301,545910,1,3,90000-100000,3
301,546469,0,2,20000-30000,0
301,546469,1,2,<=0,1
301,546469,2,2,<=0,2
301,546469,3,2,80000-90000,1
301,546469,4,2,100000+,2
301,546469,5,2,100000+,2
301,546469,6,2,60000-70000,3
301,546469,7,2,60000-70000,0
301,547815,0,2,60000-70000,2
301,550803,0,3,<=0,3
301,550832,0,2,60000-70000,2
301,551921,0,3,100000+,6
301,553457,0,1,<=0,1
301,553457,1,1,<=0,1
301,560091,0,3,100000+,2
301,560091,1,3,100000+,4
301,560091,2,3,50000-60000,5
301,563015,0,3,100000+,2
301,563015,1,3,<=0,3
301,563015,2,3,<=0,3
301,563718,0,2,<=0,2
301,563718,1,2,100000+,2
301,563718,2,2,90000-100000,2
301,564818,0,2,100000+,2
301,564818,1,2,60000-70000,1
301,566353,0,4+,<=0,2
301,566353,1,4+,60000-70000,2
301,566489,0,1,<=0,2
301,566489,1,1,<=0,1
301,567175,0,3,60000-70000,2
301,569745,0,3,100000+,1
301,569745,1,3,100000+,3
301,569745,2,3,100000+,1
301,574278,0,3,100000+,2
301,574278,1,3,100000+,2
301,575324,0,2,30000-40000,0
301,578577,0,3,<=0,6
301,578782,0,1,<=0,0
301,578782,1,1,<=0,1
301,579627,0,1,<=0,1
301,579627,1,1,<=0,0
301,581259,0,2,60000-70000,0
301,581259,1,2,50000-60000,2
301,582340,0,1,<=0,2
301,582340,1,1,<=0,1
301,582340,2,1,<=0,0
301,591402,0,1,<=0,2
301,591402,1,1,<=0,1
301,591402,2,1,<=0,2
301,591657,0,1,<=0,0
301,592066,0,3,100000+,3
301,592066,1,3,100000+,2
301,592629,0,4+,60000-70000,2
301,592629,1,4+,80000-90000,4
301,592629,2,4+,<=0,1
301,593541,0,2,40000-50000,2
301,593541,1,2,80000-90000,1
301,595317,0,4+,<=0,4
301,595345,0,3,40000-50000,4
301,595345,1,3,20000-30000,2
301,595345,2,3,50000-60000,2
301,595345,3,3,100000+,2
301,595345,4,3,100000+,3
301,595345,5,3,40000-50000,2
301,595345,6,3,30000-40000,3
301,595345,7,3,80000-90000,3
301,599563,0,2,100000+,0
301,599563,1,2,30000-40000,1
301,599563,2,2,70000-80000,2
301,600551,0,2,<=0,2
301,600551,1,2,100000+,2
301,600551,2,2,100000+,2
301,600551,3,2,50000-60000,1
301,602759,0,1,<=0,1
301,602759,1,1,<=0,1
301,607258,0,1,<=0,1
301,608744,0,4+,100000+,2
301,609430,0,4+,50000-60000,2
301,610626,0,1,<=0,1
301,610626,1,1,<=0,0
301,610626,2,1,<=0,1
301,612991,0,4+,100000+,1
301,612991,1,4+,<=0,2
301,612991,2,4+,40000-50000,3
301,613880,0,1,<=0,1
301,613880,1,1,<=0,1
301,613880,2,1,<=0,1
301,614376,0,1,<=0,1
301,615375,0,1,<=0,1
301,615375,1,1,<=0,0
301,615441,0,2,30000-40000,3
301,615830,0,3,100000+,4
301,615830,1,3,<=0,2
301,619575,0,2,100000+,2
301,619575,1,2,100000+,1
301,619575,2,2,30000-40000,2
301,619575,3,2,100000+,2
301,619575,4,2,90000-100000,2
301,619575,5,2,100000+,2
301,619575,6,2,100000+,1
301,619848,0,1,<=0,1
301,619848,1,1,<=0,0
301,627512,0,2,<=0,2
301,627512,1,2,20000-30000,2
301,627512,2,2,<=0,2
301,627512,3,2,<=0,0
301,627512,4,2,60000-70000,1
301,628816,0,3,50000-60000,2
301,628816,1,3,<=0,6
301,628816,2,3,60000-70000,6
301,631088,0,1,<=0,1
301,634731,0,1,<=0,1
301,634731,1,1,<=0,1
301,636523,0,1,<=0,1
301,636523,1,1,<=0,1
301,643309,0,1,<=0,2
301,643309,1,1,<=0,1
301,643309,2,1,<=0,1
301,644605,0,1,<=0,1
301,645045,0,1,<=0,2
301,646277,0,2,80000-90000,1
301,646288,0,1,<=0,0
301,646288,1,1,<=0,1
301,646288,2,1,<=0,1
301,646288,3,1,<=0,1
301,651103,0,4+,40000-50000,3
301,652483,0,1,<=0,1
301,652483,1,1,<=0,1
301,652483,2,1,<=0,0
301,652483,3,1,<=0,2
301,660346,0,4+,40000-50000,3
301,660346,1,4+,90000-100000,2
301,660577,0,2,100000+,4
301,660577,1,2,30000-40000,1
301,661565,0,3,<=0,2
301,661565,1,3,60000-70000,2
301,662110,0,1,<=0,1
301,662110,1,1,<=0,0
301,662110,2,1,<=0,1
301,662110,3,1,<=0,0
301,664681,0,2,60000-70000,1
301,664681,1,2,<=0,0
301,668001,0,4+,70000-80000,2
301,668001,1,4+,100000+,3
301,670275,0,2,<=0,2
301,670275,1,2,<=0,2
301,670723,0,4+,80000-90000,2
301,670723,1,4+,20000-30000,5
301,670723,2,4+,50000-60000,3
301,672269,0,4+,80000-90000,1
301,672269,1,4+,80000-90000,3
301,673564,0,2,<=0,2
301,677684,0,2,50000-60000,2
301,677684,1,2,100000+,2
301,679484,0,1,<=0,1
301,679484,1,1,<=0,1
301,679484,2,1,<=0,1
301,679484,3,1,<=0,0
301,679484,4,1,<=0,1
301,679484,5,1,<=0,1
301,679484,6,1,<=0,1
301,679484,7,1,<=0,1
301,679484,8,1,<=0,1
301,679484,9,1,<=0,0
301,680086,0,1,<=0,1
301,680086,1,1,<=0,1
301,680086,2,1,<=0,1
301,680086,3,1,<=0,0
301,681611,0,2,<=0,1
301,681611,1,2,60000-70000,2
301,681611,2,2,80000-90000,1
301,683024,0,2,<=0,2
301,684474,0,3,40000-50000,1
301,684474,1,3,100000+,1
301,685967,0,1,<=0,0
301,688412,0,2,50000-60000,0
301,688412,1,2,30000-40000,1
301,688412,2,2,30000-40000,4
301,688412,3,2,<=0,0
301,689929,0,2,<=0,2
301,692246,0,2,<=0,1
301,692530,0,2,80000-90000,4
301,692530,1,2,50000-60000,0
301,694272,0,3,30000-40000,1
301,696132,0,2,100000+,1
301,696446,0,3,100000+,3
301,699417,0,1,<=0,0
301,699417,1,1,<=0,1
301,699417,2,1,<=0,1
301,703749,0,1,<=0,0
301,703796,0,1,<=0,1
301,703796,1,1,<=0,1
301,704643,0,2,80000-90000,2
301,704643,1,2,100000+,0
301,704643,2,2,50000-60000,3
301,704643,3,2,20000-30000,2
301,709398,0,1,<=0,1
301,709398,1,1,<=0,1
301,709398,2,1,<=0,1
301,712309,0,2,10000-20000,0
301,712309,1,2,<=0,1
301,712352,0,2,<=0,2
301,712352,1,2,0-10000,2
301,713342,0,4+,50000-60000,2
301,713342,1,4+,50000-60000,2
301,722943,0,4+,70000-80000,3
301,722943,1,4+,70000-80000,2
301,722943,2,4+,<=0,3
301,725451,0,1,<=0,1
301,725451,1,1,<=0,2
301,725451,2,1,<=0,2
301,727405,0,1,<=0,0
301,727405,1,1,<=0,1
301,727405,2,1,<=0,1
301,727405,3,1,<=0,1
301,728243,0,4+,80000-90000,4
301,728243,1,4+,<=0,2
301,731932,0,3,100000+,1
301,731932,1,3,30000-40000,2
301,731932,2,3,10000-20000,2
301,733257,0,2,100000+,2
301,733622,0,2,100000+,2
301,738735,0,2,100000+,1
301,739990,0,2,30000-40000,2
301,740321,0,1,<=0,0
301,740321,1,1,<=0,1
301,740321,2,1,<=0,1
301,742056,0,2,<=0,2
301,745045,0,2,100000+,2
301,745045,1,2,10000-20000,2
301,745045,2,2,10000-20000,1
301,745045,3,2,100000+,1
301,745045,4,2,100000+,0
301,745045,5,2,<=0,1
301,745045,6,2,100000+,1
301,745045,7,2,100000+,2
301,745045,8,2,100000+,2
301,746694,0,1,<=0,1
301,746694,1,1,<=0,3
301,748690,0,2,<=0,2
301,748690,1,2,60000-70000,2
301,748690,2,2,100000+,1
301,750415,0,2,30000-40000,4
301,750415,1,2,90000-100000,1
301,750415,2,2,100000+,1
301,750415,3,2,<=0,1
301,750415,4,2,30000-40000,2
301,751289,0,3,100000+,1
301,751289,1,3,60000-70000,3
301,751289,2,3,<=0,2
301,751289,3,3,80000-90000,2
301,751289,4,3,90000-100000,6
301,751289,5,3,30000-40000,4
301,751289,6,3,100000+,3
301,751289,7,3,30000-40000,1
301,751920,0,1,<=0,2
301,751920,1,1,<=0,3
301,753920,0,2,90000-100000,1
301,753920,1,2,10000-20000,2
301,753937,0,1,<=0,1
301,753937,1,1,<=0,1
301,755117,0,1,<=0,1
301,755117,1,1,<=0,1
301,755997,0,1,<=0,0
301,755997,1,1,<=0,1
301,755997,2,1,<=0,0
301,755997,3,1,<=0,1
301,755997,4,1,<=0,3
301,756816,0,3,100000+,0
301,756816,1,3,100000+,2
301,756816,2,3,30000-40000,6
301,757912,0,1,<=0,1
301,757912,1,1,<=0,2
301,758519,0,4+,100000+,2
301,758519,1,4+,20000-30000,3
301,758861,0,4+,100000+,4
301,758861,1,4+,100000+,3
301,758861,2,4+,100000+,0
301,760764,0,1,<=0,1
301,760764,1,1,<=0,1
301,760764,2,1,<=0,0
301,761635,0,2,40000-50000,2
301,761635,1,2,100000+,2
301,761635,2,2,50000-60000,0
301,763845,0,4+,90000-100000,5
301,764151,0,2,50000-60000,2
301,764151,1,2,60000-70000,1
301,764151,2,2,100000+,2
301,764151,3,2,70000-80000,1
301,764449,0,2,40000-50000,0
301,764449,1,2,100000+,1
301,764449,2,2,<=0,2
301,764449,3,2,100000+,1
301,765007,0,2,<=0,1
301,765007,1,2,100000+,2
301,765007,2,2,<=0,1
301,765007,3,2,10000-20000,2
301,765474,0,4+,90000-100000,2
301,765474,1,4+,80000-90000,2
301,765474,2,4+,<=0,1
301,765474,3,4+,50000-60000,2
301,765474,4,4+,80000-90000,4
301,768207,0,4+,50000-60000,2
301,768207,1,4+,100000+,4
301,768207,2,4+,50000-60000,4
301,768509,0,3,<=0,3
301,768509,1,3,10000-20000,4
301,768509,2,3,70000-80000,1
301,768509,3,3,<=0,1
301,769668,0,2,<=0,2
301,769668,1,2,<=0,2
301,770475,0,4+,40000-50000,2
301,770475,1,4+,100000+,3
301,772064,0,3,30000-40000,2
301,772064,1,3,60000-70000,2
301,772064,2,3,100000+,4
301,772064,3,3,100000+,2
301,772064,4,3,30000-40000,0
301,772064,5,3,100000+,3
301,772064,6,3,100000+,2
301,772064,7,3,100000+,1
301,772064,8,3,<=0,2
301,772064,9,3,100000+,6
301,772064,10,3,100000+,1
301,772064,11,3,80000-90000,3
301,772064,12,3,50000-60000,2
301,772064,13,3,60000-70000,2
301,773978,0,2,<=0,2
301,773978,1,2,<=0,1
301,775378,0,2,<=0,1
301,776522,0,3,<=0,3
301,777539,0,1,<=0,1
301,778215,0,2,100000+,4
301,778215,1,2,<=0,2
301,778215,2,2,60000-70000,1
301,785594,0,4+,100000+,2
301,788967,0,1,<=0,1
301,789433,0,3,100000+,0
301,789433,1,3,100000+,2
301,789433,2,3,80000-90000,3
301,789433,3,3,100000+,2
301,789433,4,3,100000+,3
301,789472,0,2,50000-60000,2
301,789472,1,2,30000-40000,2
301,789472,2,2,20000-30000,2
301,789472,3,2,<=0,1
301,789472,4,2,20000-30000,3
301,789472,5,2,80000-90000,3
301,789472,6,2,50000-60000,1
301,789472,7,2,<=0,4
301,792609,0,1,<=0,1
301,792609,1,1,<=0,0
301,792609,2,1,<=0,1
301,792609,3,1,<=0,1
301,793035,0,1,<=0,0
301,793035,1,1,<=0,1
301,793035,2,1,<=0,1
301,793530,0,2,<=0,2
301,793530,1,2,80000-90000,2
301,793530,2,2,30000-40000,2
301,794179,0,1,<=0,1
301,794179,1,1,<=0,2
301,794179,2,1,<=0,1
301,795387,0,1,<=0,1
301,795387,1,1,<=0,1
301,796227,0,2,50000-60000,1
301,796614,0,3,100000+,2
301,796614,1,3,<=0,2
301,796614,2,3,80000-90000,6
301,796813,0,2,<=0,2
301,796813,1,2,100000+,2
301,796813,2,2,100000+,2
301,796813,3,2,100000+,2
301,798385,0,1,<=0,2
301,798385,1,1,<=0,2
301,800786,0,1,<=0,1
301,801392,0,2,90000-100000,3
301,801569,0,4+,100000+,1
301,801569,1,4+,80000-90000,1
301,802008,0,2,50000-60000,1
301,804905,0,1,<=0,0
301,804905,1,1,<=0,2
301,804905,2,1,<=0,1
301,805196,0,1,<=0,1
