household_id,building_id,tract,serial_number,repeat_index,persons,income,num_vehicles
724,100724,301,13619,1,2,52179,2
725,100725,301,15489,0,2,96202,3
726,100726,301,16265,0,3,32983,2
727,100727,301,17400,0,1,22357,1
728,100728,301,17400,1,1,17097,1
729,100729,301,18713,0,2,69680,2
730,100730,301,18713,1,2,44145,1
731,100731,301,18713,2,2,100001,2
732,100732,301,18713,3,2,100001,2
733,100733,301,18713,4,2,53899,2
734,100734,301,18713,5,2,100001,1
735,100735,301,20200,0,2,96706,2
736,100736,301,23510,0,1,23382,1
737,100737,301,24920,0,1,35670,1
738,100738,301,24920,1,1,9855,0
739,100739,301,27600,0,2,100001,0
740,100740,301,27600,1,2,25593,2
741,100741,301,27674,0,2,98275,2
742,100742,301,27674,1,2,100001,2
743,100743,301,28752,0,2,42110,2
744,100744,301,28752,1,2,100001,2
745,100745,301,29917,0,1,90293,1
746,100746,301,29917,1,1,16909,0
747,100747,301,30428,0,1,100001,2
748,100748,301,30428,1,1,35992,1
749,100749,301,30428,2,1,46668,1
750,100750,301,33253,0,1,13161,1
751,100751,301,33684,0,1,7838,1
752,100752,301,33684,1,1,3689,0
753,100753,301,37441,0,4,17335,2
754,100754,301,39253,0,4,9689,2
755,100755,301,39253,1,4,36560,0
756,100756,301,39253,2,4,9136,1
757,100757,301,39253,3,4,100001,2
758,100758,301,41528,0,3,68185,2
759,100759,301,41528,1,3,77149,1
760,100760,301,41617,0,1,36261,1
761,100761,301,41617,1,1,3611,1
762,100762,301,44028,0,1,6660,1
763,100763,301,44028,1,1,45601,1
764,100764,301,44048,0,4,100001,2
765,100765,301,44769,0,2,1588,2
766,100766,301,44769,1,2,100001,2
767,100767,301,44769,2,2,18477,2
768,100768,301,45608,0,1,41048,1
769,100769,301,45608,1,1,34096,1
770,100770,301,48058,0,3,27118,3
771,100771,301,48058,1,3,48812,2
772,100772,301,49324,0,1,76338,2
773,100773,301,49324,1,1,28444,0
774,100774,301,50567,0,2,28906,2
775,100775,301,53878,0,2,61625,2
776,100776,301,58144,0,2,47913,2
777,100777,301,58144,1,2,19896,1
778,100778,301,58288,0,1,16767,1
779,100779,301,58288,1,1,3618,1
780,100780,301,58605,0,1,45670,0
781,100781,301,63186,0,2,100001,2
782,100782,301,69357,0,1,100001,2
783,100783,301,69357,1,1,19504,0
784,100784,301,70554,0,2,31210,2
785,100785,301,71189,0,4,29776,4
786,100786,301,71189,1,4,20739,2
787,100787,301,71780,0,2,100001,2
788,100788,301,71780,1,2,7737,2
789,100789,301,71780,2,2,27874,2
790,100790,301,71943,0,1,48017,1
791,100791,301,71943,1,1,25868,0
792,100792,301,71943,2,1,38872,0
793,100793,301,75198,0,2,47324,2
794,100794,301,75688,0,1,42243,0
795,100795,301,75688,1,1,10696,1
796,100796,301,75688,2,1,13766,1
797,100797,301,75688,3,1,724,1
798,100798,301,75688,4,1,9563,1
799,100799,301,76474,0,2,20293,2
800,100800,301,76474,1,2,19000,2
801,100801,301,79098,0,3,58199,1
802,100802,301,79098,1,3,51642,3
803,100803,301,79098,2,3,74382,2
804,100804,301,79098,3,3,81654,2
805,100805,301,79098,4,3,13128,1
806,100806,301,79098,5,3,100001,2
807,100807,301,79098,6,3,100001,2
808,100808,301,82187,0,2,26883,1
809,100809,301,85413,0,2,1380,1
810,100810,301,85413,1,2,32318,3
811,100811,301,85698,0,2,76277,1
812,100812,301,85698,1,2,100001,4
813,100813,301,88582,0,2,100001,0
814,100814,301,88582,1,2,49850,1
815,100815,301,88582,2,2,32112,1
816,100816,301,88815,0,3,100001,2
817,100817,301,88891,0,4,23646,2
818,100818,301,88891,1,4,100001,2
819,100819,301,90730,0,3,55170,3
820,100820,301,90730,1,3,15392,2
821,100821,301,91412,0,1,36684,1
822,100822,301,91412,1,1,40248,1
823,100823,301,91791,0,4,100001,1
824,100824,301,95768,0,1,10696,1
825,100825,301,98721,0,1,10696,0
826,100826,301,98721,1,1,87066,1
827,100827,301,100774,0,3,100001,2
828,100828,301,100774,1,3,6900,2
829,100829,301,100774,2,3,100001,1
830,100830,301,101912,0,2,69273,2
831,100831,301,101912,1,2,69634,1
832,100832,301,103936,0,1,100001,0
833,100833,301,105781,0,1,10696,1
834,100834,301,105896,0,2,100001,2
835,100835,301,105896,1,2,100001,1
836,100836,301,105896,2,2,7757,2
837,100837,301,110107,0,4,100001,3
838,100838,301,113459,0,1,13537,2
839,100839,301,113459,1,1,20471,1
840,100840,301,113459,2,1,20657,1
841,100841,301,114887,0,1,5863,1
842,100842,301,114887,1,1,23,1
843,100843,301,115416,0,1,43636,1
844,100844,301,115416,1,1,22189,1
845,100845,301,115416,2,1,10696,2
846,100846,301,115416,3,1,41827,1
847,100847,301,115416,4,1,43280,1
848,100848,301,115416,5,1,17588,1
849,100849,301,115416,6,1,43830,3
850,100850,301,118879,0,1,45982,0
851,100851,301,122186,0,3,53739,2
852,100852,301,122186,1,3,41715,2
853,100853,301,122836,0,2,100001,2
854,100854,301,122836,1,2,44087,2
855,100855,301,124188,0,2,50374,2
856,100856,301,126490,0,2,100001,1
857,100857,301,126490,1,2,26962,1
858,100858,301,126717,0,4,85412,3
859,100859,301,126717,1,4,66208,2
860,100860,301,127636,0,2,73244,2
861,100861,301,127636,1,2,88031,2
862,100862,301,127636,2,2,41553,3
863,100863,301,129622,0,1,11921,1
864,100864,301,129622,1,1,37793,1
865,100865,301,129622,2,1,40434,1
866,100866,301,129622,3,1,25558,1
867,100867,301,129622,4,1,20703,1
868,100868,301,132389,0,2,56554,1
869,100869,301,132389,1,2,69693,6
870,100870,301,132569,0,2,100001,0
871,100871,301,132569,1,2,10696,2
872,100872,301,132569,2,2,100001,2
873,100873,301,132569,3,2,100001,2
874,100874,301,134449,0,1,11683,1
875,100875,301,134449,1,1,30247,1
876,100876,301,135155,0,2,100001,2
877,100877,301,135392,0,2,100001,3
878,100878,301,135392,1,2,100001,6
879,100879,301,135392,2,2,100001,2
880,100880,301,135392,3,2,100001,2
881,100881,301,135536,0,2,20380,1
882,100882,301,136370,0,3,100001,2
883,100883,301,136370,1,3,70058,2
884,100884,301,138674,0,2,85255,2
885,100885,301,138674,1,2,20660,1
886,100886,301,138674,2,2,61807,3
887,100887,301,138674,3,2,93976,2
888,100888,301,138674,4,2,30585,2
889,100889,301,138674,5,2,100001,2
890,100890,301,139217,0,4,67800,4
891,100891,301,139217,1,4,100001,3
892,100892,301,139676,0,2,57585,0
893,100893,301,139676,1,2,100001,2
894,100894,301,140372,0,3,13744,3
895,100895,301,140372,1,3,51987,3
896,100896,301,140487,0,2,68589,1
897,100897,301,140487,1,2,9912,2
898,100898,301,140487,2,2,100001,2
899,100899,301,141161,0,2,10710,2
900,100900,301,141161,1,2,100001,2
901,100901,301,147723,0,1,17980,2
902,100902,301,149855,0,3,100001,2
903,100903,301,149855,1,3,55067,3
904,100904,301,149937,0,2,65130,2
905,100905,301,149937,1,2,29965,2
906,100906,301,151093,0,2,6034,2
907,100907,301,151093,1,2,43963,2
908,100908,301,155503,0,2,3782,2
909,100909,301,155503,1,2,100001,2
910,100910,301,159940,0,2,1401,2
911,100911,301,159940,1,2,37894,2
912,100912,301,159940,2,2,60616,2
913,100913,301,159940,3,2,37053,2
914,100914,301,159940,4,2,100001,2
915,100915,301,159940,5,2,2034,2
916,100916,301,164274,0,2,100001,1
917,100917,301,165159,0,3,47997,1
918,100918,301,165159,1,3,77776,2
919,100919,301,165159,2,3,59735,1
920,100920,301,166943,0,1,36474,1
921,100921,301,166943,1,1,41056,0
922,100922,301,166991,0,2,30973,2
923,100923,301,166991,1,2,77866,2
924,100924,301,166991,2,2,48944,2
925,100925,301,167362,0,2,100001,2
926,100926,301,167362,1,2,70905,2
927,100927,301,168120,0,2,58282,2
928,100928,301,168120,1,2,100001,2
929,100929,301,168774,0,4,20144,6
930,100930,301,168774,1,4,100001,5
931,100931,301,172546,0,2,100001,1
932,100932,301,175653,0,1,10696,1
933,100933,301,175653,1,1,22172,1
934,100934,301,177273,0,1,6476,1
935,100935,301,178374,0,4,100001,2
936,100936,301,178374,1,4,48080,0
937,100937,301,179281,0,2,21309,3
938,100938,301,179281,1,2,36033,1
939,100939,301,179532,0,1,26770,1
940,100940,301,179532,1,1,10696,1
941,100941,301,180124,0,1,46979,1
942,100942,301,180124,1,1,17683,1
943,100943,301,181550,0,1,33932,1
944,100944,301,181550,1,1,50405,2
945,100945,301,182947,0,1,10696,1
946,100946,301,182947,1,1,10941,1
947,100947,301,182947,2,1,12181,1
948,100948,301,186240,0,4,24371,0
949,100949,301,186240,1,4,1202,2
950,100950,301,186759,0,2,34814,2
951,100951,301,186759,1,2,11277,2
952,100952,301,188053,0,4,100001,1
953,100953,301,193478,0,1,10696,1
954,100954,301,195869,0,1,19872,0
955,100955,301,195869,1,1,32515,0
956,100956,301,195869,2,1,31864,0
957,100957,301,198680,0,4,79952,2
958,100958,301,198680,1,4,65273,2
959,100959,301,201525,0,1,1716,0
960,100960,301,204766,0,2,100001,2
961,100961,301,207623,0,1,23900,1
962,100962,301,207623,1,1,30098,1
963,100963,301,207623,2,1,435,0
964,100964,301,207741,0,2,74891,1
965,100965,301,210453,0,2,31530,2
966,100966,301,210453,1,2,55536,1
967,100967,301,214400,0,1,10457,2
968,100968,301,214400,1,1,10696,1
969,100969,301,218160,0,1,4282,1
970,100970,301,218160,1,1,26579,1
971,100971,301,219406,0,1,23096,1
972,100972,301,219406,1,1,18733,1
973,100973,301,219406,2,1,100001,0
974,100974,301,220522,0,2,18188,2
975,100975,301,220522,1,2,100001,2
976,100976,301,222524,0,1,14566,1
977,100977,301,222524,1,1,100001,0
978,100978,301,227994,0,3,100001,2
979,100979,301,227994,1,3,100001,2
980,100980,301,228591,0,2,100001,2
981,100981,301,228591,1,2,28008,2
982,100982,301,229398,0,1,36275,1
983,100983,301,229492,0,2,52053,2
984,100984,301,229492,1,2,12912,2
985,100985,301,229858,0,4,32465,2
986,100986,301,229858,1,4,8592,1
987,100987,301,229858,2,4,40798,2
988,100988,301,229858,3,4,100001,2
989,100989,301,231324,0,1,10696,1
990,100990,301,231324,1,1,58153,1
991,100991,301,231324,2,1,37542,2
992,100992,301,231324,3,1,39453,1
993,100993,301,231324,4,1,53822,1
994,100994,301,232615,0,4,31101,3
995,100995,301,235641,0,4,19204,2
996,100996,301,235641,1,4,66495,2
997,100997,301,237222,0,2,94582,1
998,100998,301,243907,0,3,83688,1
999,100999,301,245878,0,2,100001,2
1000,101000,301,245878,1,2,30161,2
1001,101001,301,245878,2,2,1861,3
1002,101002,301,245878,3,2,37341,2
1003,101003,301,245878,4,2,100001,1
1004,101004,301,246783,0,1,18502,1
1005,101005,301,246783,1,1,3945,1
1006,101006,301,246783,2,1,7689,1
1007,101007,301,246783,3,1,10696,1
1008,101008,301,246783,4,1,40717,1
1009,101009,301,248279,0,1,5899,1
1010,101010,301,248611,0,1,85400,1
1011,101011,301,248611,1,1,55465,0
1012,101012,301,248611,2,1,18946,0
1013,101013,301,248611,3,1,36547,1
1014,101014,301,250265,0,1,41620,2
1015,101015,301,250265,1,1,29056,1
1016,101016,301,252369,0,4,34486,2
1017,101017,301,253525,0,1,20102,1
1018,101018,301,253525,1,1,79027,1
1019,101019,301,255787,0,3,56610,1
1020,101020,301,255787,1,3,79130,2
1021,101021,301,255787,2,3,72100,2
1022,101022,301,255787,3,3,77809,2
1023,101023,301,255787,4,3,3708,2
1024,101024,301,255787,5,3,19218,2
1025,101025,301,255787,6,3,51380,2
1026,101026,301,255787,7,3,57207,2
1027,101027,301,256549,0,3,77780,3
1028,101028,301,256549,1,3,14283,1
1029,101029,301,256549,2,3,72773,2
1030,101030,301,259689,0,3,54550,2
1031,101031,301,259689,1,3,36101,1
1032,101032,301,259689,2,3,100001,3
1033,101033,301,259689,3,3,100001,2
1034,101034,301,259689,4,3,18627,3
1035,101035,301,259689,5,3,76834,1
1036,101036,301,259689,6,3,53507,3
1037,101037,301,259689,7,3,100001,3
1038,101038,301,259689,8,3,100001,1
1039,101039,301,259689,9,3,87402,2
1040,101040,301,259906,0,1,35914,1
1041,101041,301,259906,1,1,2427,1
1042,101042,301,259906,2,1,15938,1
1043,101043,301,259906,3,1,35971,1
1044,101044,301,259906,4,1,49301,0
1045,101045,301,259906,5,1,48159,1
1046,101046,301,259906,6,1,100001,1
1047,101047,301,259906,7,1,42302,0
1048,101048,301,259906,8,1,34720,1
1049,101049,301,261288,0,3,100001,2
1050,101050,301,261482,0,4,100001,2
1051,101051,301,261482,1,4,28122,1
1052,101052,301,265308,0,2,77849,3
1053,101053,301,265409,0,2,62970,2
1054,101054,301,266191,0,4,70015,2
1055,101055,301,269968,0,4,100001,2
1056,101056,301,269968,1,4,100001,2
1057,101057,301,271941,0,1,719,1
1058,101058,301,271941,1,1,34726,1
1059,101059,301,272131,0,4,15172,2
1060,101060,301,272131,1,4,100001,2
1061,101061,301,274399,0,1,28985,0
1062,101062,301,274399,1,1,100001,1
1063,101063,301,274399,2,1,100001,1
1064,101064,301,274399,3,1,7690,0
1065,101065,301,275235,0,2,48922,1
1066,101066,301,275271,0,1,27116,1
1067,101067,301,275271,1,1,32270,2
1068,101068,301,275271,2,1,85099,1
1069,101069,301,275700,0,1,19435,1
1070,101070,301,275700,1,1,45683,1
1071,101071,301,275795,0,1,67928,1
1072,101072,301,275795,1,1,100001,0
1073,101073,301,277332,0,1,34998,0
1074,101074,301,277332,1,1,22562,2
1075,101075,301,277637,0,2,51588,1
1076,101076,301,277637,1,2,16280,1
1077,101077,301,278555,0,3,100001,0
1078,101078,301,278555,1,3,100001,2
1079,101079,301,278862,0,1,36067,2
1080,101080,301,280369,0,1,35976,1
1081,101081,301,280369,1,1,7007,1
1082,101082,301,291892,0,1,47725,3
1083,101083,301,291892,1,1,6260,1
1084,101084,301,296221,0,1,10696,0
1085,101085,301,296221,1,1,94300,0
1086,101086,301,296221,2,1,42934,1
1087,101087,301,296823,0,1,13047,1
1088,101088,301,296823,1,1,25945,1
1089,101089,301,297324,0,3,8330,1
1090,101090,301,297324,1,3,100001,2
1091,101091,301,297324,2,3,53356,2
1092,101092,301,297324,3,3,37755,2
1093,101093,301,297324,4,3,55061,2
1094,101094,301,297324,5,3,79031,2
1095,101095,301,297324,6,3,100001,2
1096,101096,301,297324,7,3,50570,2
1097,101097,301,300255,0,2,100001,3
1098,101098,301,300255,1,2,45122,1
1099,101099,301,300255,2,2,61866,2
1100,101100,301,300282,0,4,77881,2
1101,101101,301,300338,0,1,9406,0
1102,101102,301,300338,1,1,11151,0
1103,101103,301,300373,0,4,82057,2
1104,101104,301,302600,0,1,100001,1
1105,101105,301,302600,1,1,29946,0
1106,101106,301,302600,2,1,39635,1
1107,101107,301,304448,0,1,1573,1
1108,101108,301,304448,1,1,21552,1
1109,101109,301,304448,2,1,10696,1
1110,101110,301,308313,0,3,65723,3
1111,101111,301,310922,0,1,63857,1
1112,101112,301,310922,1,1,59663,1
1113,101113,301,313840,0,2,96530,2
1114,101114,301,313840,1,2,95550,0
1115,101115,301,314343,0,1,40742,1
1116,101116,301,314343,1,1,27223,1
1117,101117,301,314343,2,1,100001,1
1118,101118,301,314343,3,1,43992,1
1119,101119,301,314343,4,1,89656,2
1120,101120,301,314343,5,1,38820,1
1121,101121,301,314343,6,1,88395,0
1122,101122,301,314343,7,1,20424,1
1123,101123,301,314343,8,1,19866,1
1124,101124,301,314343,9,1,86719,1
1125,101125,301,314343,10,1,42694,1
1126,101126,301,322899,0,1,26154,1
1127,101127,301,322899,1,1,22846,1
1128,101128,301,326715,0,1,26901,4
1129,101129,301,326715,1,1,39484,1
1130,101130,301,326715,2,1,44699,2
1131,101131,301,326715,3,1,23542,0
1132,101132,301,326715,4,1,1576,1
1133,101133,301,326715,5,1,34770,1
1134,101134,301,326715,6,1,45969,1
1135,101135,301,329981,0,2,98343,2
1136,101136,301,329981,1,2,57020,2
1137,101137,301,330457,0,3,100001,2
1138,101138,301,331726,0,2,29803,1
1139,101139,301,331726,1,2,100001,4
1140,101140,301,332238,0,2,48868,2
1141,101141,301,332238,1,2,90368,2
1142,101142,301,332238,2,2,58236,2
1143,101143,301,333878,0,2,100001,0
1144,101144,301,333878,1,2,50150,2
1145,101145,301,334689,0,2,41600,2
1146,101146,301,334689,1,2,46868,1
1147,101147,301,334976,0,2,100001,2
1148,101148,301,334976,1,2,100001,2
1149,101149,301,335917,0,1,32228,2
1150,101150,301,335917,1,1,31279,1
1151,101151,301,337311,0,2,99056,1
1152,101152,301,337311,1,2,96653,2
1153,101153,301,337754,0,1,18531,1
1154,101154,301,337754,1,1,36371,1
1155,101155,301,339193,0,2,11810,1
1156,101156,301,339193,1,2,43695,3
1157,101157,301,339896,0,4,9092,2
1158,101158,301,339896,1,4,35838,2
1159,101159,301,344364,0,2,32712,2
1160,101160,301,344364,1,2,98836,2
1161,101161,301,344364,2,2,66901,2
1162,101162,301,344364,3,2,42397,1
1163,101163,301,344364,4,2,100001,3
1164,101164,301,345448,0,1,17346,1
1165,101165,301,345448,1,1,20867,1
1166,101166,301,345859,0,4,89795,6
1167,101167,301,345859,1,4,57823,0
1168,101168,301,346161,0,2,50246,2
1169,101169,301,346501,0,3,100001,1
1170,101170,301,346501,1,3,57454,2
1171,101171,301,346501,2,3,15590,2
1172,101172,301,346817,0,1,32000,1
1173,101173,301,346817,1,1,4388,1
1174,101174,301,347953,0,1,55263,2
1175,101175,301,347953,1,1,10696,1
1176,101176,301,347953,2,1,59509,1
1177,101177,301,347953,3,1,2490,0
1178,101178,301,347953,4,1,1820,1
1179,101179,301,347953,5,1,82353,1
1180,101180,301,347953,6,1,61946,0
1181,101181,301,347953,7,1,37293,1
1182,101182,301,347953,8,1,36375,1
1183,101183,301,349458,0,4,49265,2
1184,101184,301,349459,0,3,19981,2
1185,101185,301,354006,0,3,19806,3
1186,101186,301,354006,1,3,72182,3
1187,101187,301,356089,0,3,56070,2
1188,101188,301,356089,1,3,35987,1
1189,101189,301,356089,2,3,100001,2
1190,101190,301,358226,0,2,32524,2
1191,101191,301,358226,1,2,68029,2
1192,101192,301,363504,0,4,100001,3
1193,101193,301,367269,0,4,100001,1
1194,101194,301,367269,1,4,83023,2
1195,101195,301,367421,0,3,81669,2
1196,101196,301,367421,1,3,104,2
1197,101197,301,368953,0,4,83819,2
1198,101198,301,368953,1,4,4400,0
1199,101199,301,368975,0,1,20764,1
1200,101200,301,370069,0,3,100001,3
1201,101201,301,370069,1,3,100001,3
1202,101202,301,370069,2,3,66149,1
1203,101203,301,370069,3,3,100001,3
1204,101204,301,370069,4,3,54012,2
1205,101205,301,371077,0,1,82686,1
1206,101206,301,371077,1,1,2466,0
1207,101207,301,372047,0,4,21931,2
1208,101208,301,372047,1,4,66701,2
1209,101209,301,372047,2,4,66095,4
1210,101210,301,372289,0,1,2533,1
1211,101211,301,372289,1,1,29823,1
1212,101212,301,373251,0,1,46724,1
1213,101213,301,373251,1,1,42456,0
1214,101214,301,373251,2,1,25297,1
1215,101215,301,373798,0,1,471,1
1216,101216,301,373798,1,1,4762,1
1217,101217,301,374043,0,1,5750,1
1218,101218,301,374043,1,1,38482,1
1219,101219,301,375030,0,2,100001,2
1220,101220,301,378241,0,2,13724,2
1221,101221,301,378241,1,2,47243,2
1222,101222,301,378940,0,2,33123,2
1223,101223,301,378940,1,2,98222,0
1224,101224,301,378940,2,2,23293,2
1225,101225,301,379775,0,3,18463,2
1226,101226,301,385124,0,1,28651,0
1227,101227,301,385124,1,1,11066,1
1228,101228,301,385124,2,1,5074,1
1229,101229,301,385124,3,1,26316,1
1230,101230,301,385124,4,1,37340,0
1231,101231,301,385124,5,1,41760,1
1232,101232,301,385124,6,1,4208,0
1233,101233,301,385480,0,4,73081,3
1234,101234,301,385480,1,4,80187,3
1235,101235,301,387320,0,3,71333,2
1236,101236,301,390645,0,2,91511,1
1237,101237,301,393165,0,2,90425,2
1238,101238,301,393165,1,2,71674,2
1239,101239,301,393984,0,1,28952,1
1240,101240,301,393984,1,1,20565,1
1241,101241,301,398224,0,1,34519,1
1242,101242,301,398405,0,1,22637,1
1243,101243,301,398405,1,1,10614,1
1244,101244,301,399737,0,3,100001,2
1245,101245,301,401942,0,2,48326,2
1246,101246,301,401942,1,2,9328,1
1247,101247,301,402665,0,4,100001,3
1248,101248,301,402665,1,4,5995,5
1249,101249,301,402665,2,4,29939,2
1250,101250,301,402665,3,4,100001,2
1251,101251,301,402665,4,4,100001,0
1252,101252,301,402665,5,4,24379,4
1253,101253,301,403689,0,2,4532,2
1254,101254,301,403689,1,2,45987,2
1255,101255,301,405788,0,3,52051,3
1256,101256,301,405788,1,3,29050,2
1257,101257,301,405788,2,3,193,1
1258,101258,301,405788,3,3,56848,1
1259,101259,301,405788,4,3,11496,2
1260,101260,301,405788,5,3,95130,2
1261,101261,301,405788,6,3,31385,2
1262,101262,301,410356,0,1,16864,1
1263,101263,301,410356,1,1,20492,1
1264,101264,301,411692,0,2,84110,6
1265,101265,301,412516,0,2,57637,1
1266,101266,301,412906,0,1,6950,0
1267,101267,301,412906,1,1,37682,1
1268,101268,301,416356,0,4,100001,2
1269,101269,301,420001,0,2,94764,6
1270,101270,301,420001,1,2,5997,0
1271,101271,301,420001,2,2,51618,2
1272,101272,301,420001,3,2,65065,3
1273,101273,301,420001,4,2,13612,2
1274,101274,301,420001,5,2,21399,2
1275,101275,301,420001,6,2,100001,3
1276,101276,301,421784,0,4,8614,1
