household_id,building_id,tract,serial_number,repeat_index,persons,income,num_vehicles,,,,
562,49999,200,1109610,0,1,<=40000,1,,,,
563,44318,200,1110180,0,3,40000+,6,,,,
564,17284,200,1111361,0,1,<=40000,1,,,,
565,21236,200,1111361,1,1,<=40000,2,,,,
566,72881,200,1112134,0,3,<=40000,2,,,,
567,35229,200,1113693,0,3,40000+,2,,,,
568,32617,200,1113693,1,3,40000+,2,,,,
569,22773,200,1113693,2,3,<=40000,2,,,,
570,10140,200,1113708,0,1,<=40000,1,,,,
571,54963,200,1121413,0,1,<=40000,2,,,,
572,29494,200,1121413,1,1,<=40000,1,,,,
573,61027,200,1121647,0,3,40000+,2,,,,
574,71857,200,1123305,0,2,<=40000,2,,,,
575,48024,200,1125489,0,4+,<=40000,2,,,,
576,13779,200,1125818,0,2,40000+,2,,,,
577,37759,200,1132285,0,2,<=40000,4,,,,
578,54129,200,1143035,0,1,<=40000,3,,,,
579,65891,200,1145852,0,2,<=40000,0,,,,
580,49975,200,1146559,0,2,<=40000,1,,,,
581,34729,200,1150274,0,1,<=40000,2,,,,
582,58348,200,1150274,1,1,<=40000,1,,,,
583,73486,200,1154687,0,3,40000+,2,,,,
584,24209,200,1155809,0,4+,<=40000,2,,,,
585,62752,200,1158527,0,1,<=40000,0,,,,
586,26966,200,1158688,0,1,<=40000,1,,,,
587,63005,200,1158688,1,1,<=40000,1,,,,
588,32056,200,1158770,0,4+,40000+,2,,,,
589,62061,200,1164481,0,3,40000+,3,,,,
590,52902,200,1167861,0,1,<=40000,1,,,,
591,23733,200,1168253,0,4+,40000+,3,,,,
592,49147,200,1172553,0,1,<=40000,1,,,,
593,21190,200,1172818,0,2,40000+,2,,,,
594,53897,200,1184081,0,1,<=40000,2,,,,
595,32682,200,1191161,0,1,<=40000,1,,,,
596,14217,200,1191161,1,1,<=40000,0,,,,
597,77365,200,1195079,0,1,<=40000,1,,,,
598,24437,200,1197343,0,1,<=40000,0,,,,
599,39622,200,1199653,0,2,<=40000,2,,,,
600,66991,200,1203397,0,3,40000+,2,,,,
601,56680,200,1208187,0,3,40000+,2,,,,
602,31213,200,1208302,0,1,<=40000,2,,,,
603,64955,200,1208302,1,1,<=40000,1,,,,
604,7683,200,1213066,0,4+,40000+,4,,,,
605,1288,200,1215641,0,2,<=40000,2,,,,
606,33469,200,1217311,0,1,<=40000,1,,,,
607,34009,200,1223688,0,1,<=40000,1,,,,
608,30390,200,1225096,0,2,40000+,2,,,,
609,49906,200,1225096,1,2,<=40000,2,,,,
610,1606,200,1230272,0,1,<=40000,1,,,,
611,65102,200,1230272,1,1,<=40000,1,,,,
612,58753,200,1231180,0,1,<=40000,2,,,,
613,76168,200,1231180,1,1,<=40000,1,,,,
614,53589,200,1232608,0,1,<=40000,1,,,,
615,17967,200,1237056,0,3,40000+,1,,,,
616,8704,200,1240899,0,3,40000+,1,,,,
617,66269,200,1242648,0,1,<=40000,0,,,,
618,5743,200,1246212,0,2,40000+,1,,,,
619,37302,200,1247458,0,4+,40000+,2,,,,
620,72991,200,1249561,0,2,<=40000,1,,,,
621,35644,200,1249777,0,2,<=40000,2,,,,
622,72385,200,1250932,0,3,40000+,3,,,,
623,62797,200,1256935,0,1,<=40000,1,,,,
624,75717,200,1258943,0,2,40000+,1,,,,
625,4925,200,1261353,0,2,<=40000,2,,,,
626,38285,200,1263661,0,2,40000+,1,,,,
627,38167,200,1266750,0,2,40000+,2,,,,
628,61479,200,1266750,1,2,<=40000,1,,,,
629,56288,200,1268166,0,2,<=40000,2,,,,
630,51210,200,1268652,0,1,<=40000,1,,,,
631,26744,200,1273091,0,2,40000+,2,,,,
632,25834,200,1273149,0,2,<=40000,2,,,,
633,15958,200,1273149,1,2,<=40000,2,,,,
634,3935,200,1273149,2,2,40000+,2,,,,
635,37015,200,1273149,3,2,<=40000,2,,,,
636,70232,200,1274954,0,1,<=40000,0,,,,
637,26741,200,1280061,0,2,40000+,0,,,,
638,7497,200,1282753,0,4+,40000+,5,,,,
639,69238,200,1285918,0,4+,40000+,2,,,,
640,67124,200,1286190,0,2,<=40000,1,,,,
641,45373,200,1288875,0,3,40000+,3,,,,
642,18544,200,1289626,0,2,40000+,3,,,,
643,59644,200,1291155,0,1,<=40000,1,,,,
644,253,200,1292661,0,1,<=40000,1,,,,
645,11073,200,1292661,1,1,<=40000,2,,,,
646,73118,200,1296766,0,3,40000+,2,,,,
647,41405,200,1298736,0,1,<=40000,1,,,,
648,16890,200,1304321,0,2,<=40000,1,,,,
649,25912,200,1309407,0,3,40000+,2,,,,
650,62878,200,1320709,0,1,<=40000,1,,,,
651,50913,200,1320850,0,4+,40000+,2,,,,
652,13785,200,1323032,0,1,<=40000,0,,,,
653,14342,200,1323032,1,1,<=40000,1,,,,
654,67146,200,1323032,2,1,<=40000,1,,,,
655,50872,200,1329167,0,2,<=40000,2,,,,
656,17118,200,1334122,0,4+,<=40000,3,,,,
657,77679,200,1336211,0,2,40000+,1,,,,
658,45943,200,1342092,0,4+,40000+,0,,,,
659,53634,200,1348665,0,1,<=40000,1,,,,
660,36657,200,1351595,0,2,40000+,2,,,,
661,70109,200,1355269,0,1,<=40000,1,,,,
662,55137,200,1369098,0,2,<=40000,1,,,,
663,7730,200,1370488,0,2,40000+,2,,,,
664,21337,200,1372728,0,1,<=40000,1,,,,
665,74790,200,1375178,0,1,<=40000,1,,,,
666,1619,200,1376268,0,2,40000+,1,,,,
667,29309,200,1386270,0,2,40000+,1,,,,
668,69917,200,1387845,0,4+,<=40000,3,,,,
669,13901,200,1392925,0,1,<=40000,1,,,,
670,23993,200,1392925,1,1,<=40000,1,,,,
671,3747,200,1393626,0,1,<=40000,1,,,,
672,52540,200,1399638,0,1,<=40000,1,,,,
673,35418,200,1401315,0,2,40000+,0,,,,
674,17702,200,1401930,0,1,<=40000,1,,,,
675,52828,200,1413249,0,3,40000+,3,,,,
676,56070,200,1414789,0,4+,40000+,4,,,,
677,1314,200,1415740,0,4+,40000+,4,,,,
678,64702,200,1423822,0,3,<=40000,3,,,,
679,32076,200,1427676,0,2,<=40000,1,,,,
680,9426,200,1427676,1,2,40000+,2,,,,
681,47909,200,1427676,2,2,40000+,2,,,,
682,19161,200,1429443,0,2,40000+,2,,,,
683,71642,200,1431302,0,2,40000+,2,,,,
684,63853,200,1432941,0,4+,<=40000,3,,,,
685,59613,200,1437957,0,2,40000+,2,,,,
686,14624,200,1446852,0,1,<=40000,1,,,,
687,28116,200,1452913,0,4+,<=40000,3,,,,
688,3100,200,1455072,0,1,<=40000,0,,,,
689,65838,200,1456150,0,4+,40000+,2,,,,
690,39165,200,1458465,0,1,<=40000,0,,,,
691,39117,200,1462360,0,2,40000+,1,,,,
692,15724,200,1462360,1,2,40000+,2,,,,
693,56112,200,1462770,0,1,<=40000,1,,,,
694,21786,200,1467982,0,1,<=40000,1,,,,
695,34589,200,1467982,1,1,<=40000,0,,,,
696,44343,200,1468236,0,1,<=40000,1,,,,
697,26187,200,1468261,0,2,40000+,4,,,,
698,16481,200,1469909,0,2,<=40000,2,,,,
699,63739,200,1473583,0,1,<=40000,1,,,,
700,56140,200,1476211,0,2,40000+,1,,,,
701,50111,200,1476211,1,2,40000+,1,,,,
702,37880,200,1483033,0,2,40000+,2,,,,
703,47479,200,1484065,0,3,40000+,2,,,,
704,18043,200,1488981,0,1,<=40000,1,,,,
705,18273,200,1489922,0,2,<=40000,1,,,,
706,53062,200,1492979,0,1,<=40000,2,,,,
707,15788,200,1493101,0,1,<=40000,1,,,,
708,44149,200,1493101,1,1,<=40000,1,,,,
709,54367,200,1493101,2,1,<=40000,1,,,,
710,71633,200,1494248,0,1,<=40000,1,,,,
711,76708,200,1494248,1,1,<=40000,2,,,,
712,20648,200,1494248,2,1,<=40000,0,,,,
713,49307,200,1495085,0,3,40000+,2,,,,
714,60379,200,1505191,0,2,<=40000,3,,,,
715,752,200,1507326,0,2,40000+,2,,,,
716,47603,200,1507326,1,2,<=40000,0,,,,
717,5277,200,1509111,0,1,<=40000,1,,,,
718,35253,200,1509111,1,1,<=40000,1,,,,
719,31292,200,1509111,2,1,<=40000,2,,,,
720,71584,200,1509111,3,1,<=40000,2,,,,
721,11686,200,1511162,0,1,<=40000,1,,,,
722,2476,200,1511162,1,1,<=40000,2,,,,
723,63198,301,3474,0,1,<=40000,1,,,,
724,52428,301,3474,1,1,<=40000,1,,,,
725,48947,301,5235,0,3,40000+,2,,,,
726,30608,301,5235,1,3,40000+,4,,,,
727,9829,301,5235,2,3,<=40000,2,,,,
728,14100,301,5235,3,3,40000+,4,,,,
729,16803,301,9650,0,3,40000+,3,,,,
730,6331,301,9650,1,3,<=40000,2,,,,
731,43162,301,11823,0,4+,40000+,3,,,,
732,18261,301,11823,1,4+,40000+,2,,,,
733,25209,301,11823,2,4+,40000+,1,,,,
734,20078,301,11823,3,4+,40000+,2,,,,
735,57276,301,11823,4,4+,40000+,2,,,,
736,68864,301,12471,0,2,40000+,2,,,,
737,1759,301,13236,0,3,40000+,3,,,,
738,37133,301,13236,1,3,<=40000,3,,,,
739,46399,301,13236,2,3,40000+,2,,,,
740,43972,301,14113,0,1,<=40000,1,,,,
741,42333,301,15838,0,2,<=40000,2,,,,
742,13658,301,15838,1,2,40000+,1,,,,
743,65463,301,15838,2,2,40000+,2,,,,
744,50027,301,15838,3,2,<=40000,2,,,,
745,13289,301,17212,0,1,<=40000,3,,,,
746,6144,301,17212,1,1,<=40000,1,,,,
747,1491,301,17212,2,1,<=40000,0,,,,
748,17207,301,17569,0,1,<=40000,2,,,,
749,36928,301,17569,1,1,<=40000,1,,,,
750,34424,301,17569,2,1,<=40000,1,,,,
751,14427,301,17569,3,1,<=40000,1,,,,
752,75414,301,17569,4,1,<=40000,0,,,,
753,62315,301,17569,5,1,<=40000,1,,,,
754,23846,301,17569,6,1,<=40000,2,,,,
755,7165,301,19392,0,3,40000+,4,,,,
756,10497,301,19392,1,3,40000+,0,,,,
757,643,301,19554,0,1,<=40000,1,,,,
758,43714,301,19641,0,1,<=40000,0,,,,
759,21482,301,19641,1,1,<=40000,1,,,,
760,48222,301,19727,0,1,<=40000,2,,,,
761,75165,301,19727,1,1,<=40000,1,,,,
762,26530,301,19727,2,1,<=40000,0,,,,
763,1948,301,19727,3,1,<=40000,1,,,,
764,52515,301,19727,4,1,<=40000,0,,,,
765,51361,301,21395,0,3,40000+,2,,,,
766,8721,301,21395,1,3,40000+,3,,,,
767,46388,301,25419,0,4+,<=40000,3,,,,
768,74535,301,25419,1,4+,40000+,2,,,,
769,37762,301,25419,2,4+,40000+,2,,,,
770,8440,301,25494,0,2,40000+,2,,,,
771,13930,301,25494,1,2,40000+,1,,,,
772,32052,301,25638,0,3,40000+,3,,,,
773,19692,301,27835,0,2,<=40000,1,,,,
774,35461,301,32216,0,1,<=40000,2,,,,
775,20189,301,34086,0,2,<=40000,0,,,,
776,9448,301,34086,1,2,<=40000,1,,,,
777,36015,301,34548,0,1,<=40000,1,,,,
778,18523,301,34548,1,1,<=40000,0,,,,
779,64006,301,34548,2,1,<=40000,1,,,,
780,70114,301,37783,0,4+,40000+,2,,,,
781,52829,301,37783,1,4+,40000+,2,,,,
782,33697,301,37783,2,4+,40000+,2,,,,
783,51734,301,55887,0,3,40000+,3,,,,
784,39590,301,55887,1,3,40000+,4,,,,
785,12204,301,55887,2,3,<=40000,2,,,,
786,28189,301,58854,0,1,<=40000,3,,,,
787,93,301,58854,1,1,<=40000,2,,,,
788,53620,301,58854,2,1,<=40000,1,,,,
789,4848,301,60114,0,2,<=40000,1,,,,
790,47564,301,60246,0,1,<=40000,1,,,,
791,46554,301,60246,1,1,<=40000,1,,,,
792,27717,301,60246,2,1,<=40000,1,,,,
793,71408,301,61025,0,1,<=40000,1,,,,
794,73167,301,67573,0,1,<=40000,1,,,,
795,24032,301,68055,0,1,<=40000,1,,,,
796,53115,301,68055,1,1,<=40000,1,,,,
797,76004,301,68055,2,1,<=40000,1,,,,
798,12837,301,69334,0,1,<=40000,1,,,,
799,6439,301,69334,1,1,<=40000,1,,,,
800,46079,301,69334,2,1,<=40000,1,,,,
801,19027,301,74086,0,2,40000+,1,,,,
802,25472,301,74086,1,2,<=40000,2,,,,
803,42313,301,74086,2,2,<=40000,2,,,,
804,62960,301,77371,0,4+,40000+,3,,,,
805,38519,301,89938,0,2,40000+,2,,,,
806,23963,301,89938,1,2,40000+,2,,,,
807,286,301,90744,0,1,<=40000,1,,,,
808,17224,301,94192,0,3,40000+,3,,,,
809,34687,301,94192,1,3,40000+,2,,,,
810,63832,301,94192,2,3,40000+,3,,,,
811,2204,301,95462,0,4+,40000+,4,,,,
812,4410,301,95462,1,4+,40000+,2,,,,
813,5973,301,100720,0,2,<=40000,2,,,,
814,50961,301,100720,1,2,40000+,2,,,,
815,19078,301,100720,2,2,<=40000,2,,,,
816,7436,301,101072,0,3,40000+,3,,,,
817,1148,301,101072,1,3,40000+,1,,,,
818,16550,301,105801,0,4+,40000+,2,,,,
819,1448,301,106609,0,4+,40000+,0,,,,
820,45150,301,106850,0,1,<=40000,1,,,,
821,18111,301,106850,1,1,<=40000,1,,,,
822,64048,301,106850,2,1,<=40000,0,,,,
823,49924,301,106850,3,1,<=40000,1,,,,
824,25658,301,108570,0,1,<=40000,1,,,,
825,4829,301,108570,1,1,<=40000,1,,,,
826,4582,301,108713,0,1,<=40000,1,,,,
827,14517,301,108713,1,1,<=40000,1,,,,
828,50166,301,108713,2,1,<=40000,1,,,,
829,62,301,108713,3,1,<=40000,1,,,,
830,74666,301,108713,4,1,<=40000,1,,,,
831,21460,301,108713,5,1,<=40000,1,,,,
832,34368,301,108713,6,1,<=40000,1,,,,
833,22407,301,108713,7,1,<=40000,1,,,,
834,34578,301,108713,8,1,<=40000,3,,,,
835,11673,301,108713,9,1,<=40000,1,,,,
836,19371,301,111438,0,3,40000+,2,,,,
837,18612,301,111438,1,3,<=40000,2,,,,
838,71987,301,111438,2,3,<=40000,2,,,,
839,69605,301,114403,0,2,<=40000,3,,,,
840,6585,301,117418,0,1,<=40000,2,,,,
841,36726,301,117418,1,1,<=40000,1,,,,
842,71335,301,117418,2,1,<=40000,1,,,,
843,53334,301,119550,0,4+,40000+,2,,,,
844,46703,301,119550,1,4+,40000+,2,,,,
845,17271,301,119550,2,4+,40000+,3,,,,
846,21606,301,123637,0,2,<=40000,2,,,,
847,42971,301,123637,1,2,<=40000,2,,,,
848,12068,301,123637,2,2,<=40000,2,,,,
849,37855,301,123637,3,2,<=40000,2,,,,
850,20451,301,123898,0,2,40000+,1,,,,
851,18717,301,123898,1,2,40000+,2,,,,
852,48397,301,124445,0,3,40000+,2,,,,
853,23685,301,124445,1,3,40000+,2,,,,
854,74668,301,124463,0,1,<=40000,1,,,,
855,60853,301,124463,1,1,<=40000,0,,,,
856,40270,301,124463,2,1,<=40000,1,,,,
857,51042,301,124463,3,1,<=40000,1,,,,
858,22174,301,124463,4,1,<=40000,0,,,,
859,11444,301,124463,5,1,<=40000,1,,,,
860,76231,301,124463,6,1,<=40000,1,,,,
861,1203,301,127258,0,3,40000+,2,,,,
862,59048,301,127258,1,3,40000+,2,,,,
863,40782,301,129617,0,1,<=40000,1,,,,
864,26065,301,129617,1,1,<=40000,1,,,,
865,42614,301,129617,2,1,<=40000,0,,,,
866,73847,301,129950,0,3,40000+,3,,,,
867,53033,301,129950,1,3,40000+,4,,,,
868,10986,301,129950,2,3,<=40000,3,,,,
869,1337,301,130242,0,2,40000+,1,,,,
870,47222,301,130242,1,2,<=40000,1,,,,
871,20069,301,130242,2,2,40000+,1,,,,
872,59194,301,131853,0,1,<=40000,2,,,,
873,6771,301,131853,1,1,<=40000,1,,,,
874,70693,301,133002,0,1,<=40000,2,,,,
875,12102,301,133002,1,1,<=40000,1,,,,
876,55546,301,137407,0,4+,40000+,3,,,,
877,54895,301,137407,1,4+,40000+,2,,,,
878,36012,301,139920,0,3,40000+,2,,,,
879,32089,301,139920,1,3,40000+,3,,,,
880,42588,301,144453,0,2,40000+,1,,,,
881,20143,301,144453,1,2,40000+,1,,,,
882,57578,301,144453,2,2,40000+,2,,,,
883,25091,301,146269,0,2,<=40000,2,,,,
884,71540,301,146412,0,1,<=40000,0,,,,
885,41561,301,146412,1,1,<=40000,1,,,,
886,22871,301,148513,0,1,<=40000,2,,,,
887,23805,301,148513,1,1,<=40000,3,,,,
888,13453,301,148513,2,1,<=40000,1,,,,
889,57657,301,152339,0,3,40000+,3,,,,
890,27590,301,153452,0,1,<=40000,2,,,,
891,13820,301,153452,1,1,<=40000,1,,,,
892,27040,301,153452,2,1,<=40000,1,,,,
893,43577,301,153865,0,2,40000+,2,,,,
894,75767,301,155405,0,2,<=40000,2,,,,
895,73315,301,155405,1,2,40000+,1,,,,
896,26912,301,156136,0,1,<=40000,0,,,,
897,44162,301,156136,1,1,<=40000,1,,,,
898,74338,301,156136,2,1,<=40000,0,,,,
899,2525,301,156136,3,1,<=40000,0,,,,
900,11352,301,160877,0,2,<=40000,0,,,,
901,42362,301,160877,1,2,<=40000,2,,,,
902,4732,301,160877,2,2,40000+,1,,,,
903,72581,301,161490,0,2,40000+,2,,,,
904,45106,301,161490,1,2,40000+,6,,,,
905,56510,301,166996,0,2,<=40000,2,,,,
906,70165,301,166996,1,2,<=40000,1,,,,
907,8339,301,166996,2,2,40000+,1,,,,
908,27574,301,166996,3,2,40000+,1,,,,
909,18649,301,167484,0,2,40000+,1,,,,
910,29083,301,168614,0,2,40000+,0,,,,
911,31912,301,168614,1,2,<=40000,2,,,,
912,4563,301,172351,0,2,<=40000,4,,,,
913,45339,301,172351,1,2,40000+,1,,,,
914,25915,301,172351,2,2,<=40000,2,,,,
915,77580,301,179981,0,3,40000+,2,,,,
916,15158,301,181028,0,1,<=40000,1,,,,
917,25534,301,181028,1,1,<=40000,1,,,,
918,31435,301,181028,2,1,<=40000,2,,,,
919,9419,301,181028,3,1,<=40000,0,,,,
920,2772,301,181028,4,1,<=40000,1,,,,
921,33813,301,181028,5,1,<=40000,1,,,,
922,56135,301,181028,6,1,<=40000,2,,,,
923,38005,301,181028,7,1,<=40000,0,,,,
924,12891,301,182464,0,1,<=40000,0,,,,
925,47084,301,182464,1,1,<=40000,1,,,,
926,34614,301,182464,2,1,<=40000,1,,,,
927,7598,301,184841,0,2,40000+,1,,,,
928,56132,301,184841,1,2,<=40000,2,,,,
929,75584,301,184841,2,2,40000+,2,,,,
930,10382,301,184841,3,2,40000+,0,,,,
931,11588,301,184841,4,2,40000+,3,,,,
932,76420,301,184841,5,2,40000+,1,,,,
933,1335,301,184841,6,2,40000+,2,,,,
934,34952,301,186167,0,2,40000+,2,,,,
935,64742,301,186167,1,2,40000+,1,,,,
936,4751,301,186167,2,2,<=40000,2,,,,
937,21620,301,186167,3,2,40000+,2,,,,
938,348,301,186167,4,2,40000+,2,,,,
939,2932,301,187735,0,1,<=40000,0,,,,
940,58877,301,187735,1,1,<=40000,2,,,,
941,44414,301,187735,2,1,<=40000,1,,,,
942,3301,301,191073,0,1,<=40000,1,,,,
943,75628,301,191073,1,1,<=40000,1,,,,
944,60714,301,191073,2,1,<=40000,0,,,,
945,39264,301,191073,3,1,<=40000,1,,,,
946,45236,301,191073,4,1,<=40000,0,,,,
947,17018,301,191073,5,1,<=40000,1,,,,
948,39457,301,191073,6,1,<=40000,1,,,,
949,76207,301,191073,7,1,<=40000,3,,,,
950,77112,301,191073,8,1,<=40000,1,,,,
951,48167,301,191073,9,1,<=40000,2,,,,
952,58898,301,191073,10,1,<=40000,1,,,,
953,14066,301,191528,0,3,40000+,3,,,,
954,18517,301,191528,1,3,40000+,6,,,,
955,44352,301,193179,0,2,40000+,2,,,,
956,5982,301,193749,0,2,40000+,4,,,,
957,48773,301,193749,1,2,<=40000,1,,,,
958,69049,301,193749,2,2,40000+,1,,,,
959,21026,301,194364,0,2,40000+,4,,,,
960,11762,301,196691,0,2,40000+,1,,,,
961,15927,301,196691,1,2,<=40000,6,,,,
962,54427,301,196691,2,2,40000+,2,,,,
963,60161,301,198515,0,3,<=40000,2,,,,
964,23862,301,198515,1,3,40000+,2,,,,
965,41078,301,198515,2,3,40000+,2,,,,
966,45882,301,198515,3,3,40000+,3,,,,
967,52704,301,199107,0,1,<=40000,1,,,,
968,32206,301,199107,1,1,<=40000,1,,,,
969,24234,301,199107,2,1,<=40000,2,,,,
970,32613,301,199107,3,1,<=40000,1,,,,
971,32524,301,199107,4,1,<=40000,1,,,,
972,77600,301,199107,5,1,<=40000,1,,,,
973,2413,301,199107,6,1,<=40000,1,,,,
974,59354,301,203643,0,3,40000+,3,,,,
975,31285,301,203643,1,3,<=40000,3,,,,
976,70521,301,204862,0,1,<=40000,1,,,,
977,33407,301,204862,1,1,<=40000,0,,,,
978,34210,301,204862,2,1,<=40000,3,,,,
979,34251,301,208427,0,1,<=40000,2,,,,
980,2571,301,208427,1,1,<=40000,1,,,,
981,39605,301,209408,0,1,<=40000,1,,,,
982,24049,301,209408,1,1,<=40000,1,,,,
983,31613,301,209408,2,1,<=40000,1,,,,
984,29263,301,209408,3,1,<=40000,1,,,,
985,13757,301,209408,4,1,<=40000,1,,,,
986,35128,301,214054,0,4+,40000+,3,,,,
987,21411,301,214054,1,4+,40000+,2,,,,
988,17332,301,216007,0,1,<=40000,2,,,,
989,18155,301,216007,1,1,<=40000,1,,,,
990,66934,301,216007,2,1,<=40000,2,,,,
991,72007,301,216007,3,1,<=40000,1,,,,
992,68853,301,216225,0,4+,40000+,2,,,,
993,64935,301,216225,1,4+,40000+,2,,,,
994,15742,301,216225,2,4+,40000+,2,,,,
995,13706,301,216225,3,4+,<=40000,3,,,,
996,26969,301,221361,0,4+,40000+,2,,,,
997,32216,301,221361,1,4+,40000+,1,,,,
998,5882,301,224039,0,2,40000+,2,,,,
999,25463,301,225487,0,2,40000+,1,,,,
1000,65620,301,225487,1,2,40000+,1,,,,
1001,50258,301,225487,2,2,40000+,2,,,,
1002,35400,301,227059,0,2,40000+,2,,,,
1003,12496,301,227059,1,2,40000+,4,,,,
1004,72650,301,228544,0,2,<=40000,1,,,,
1005,4704,301,229382,0,1,<=40000,1,,,,
1006,1408,301,229382,1,1,<=40000,1,,,,
1007,40852,301,229382,2,1,<=40000,1,,,,
1008,70912,301,229382,3,1,<=40000,1,,,,
1009,72198,301,229382,4,1,<=40000,2,,,,
1010,61835,301,229382,5,1,<=40000,1,,,,
1011,21851,301,229382,6,1,<=40000,2,,,,
1012,72961,301,229382,7,1,<=40000,0,,,,
1013,47218,301,229382,8,1,<=40000,1,,,,
1014,10633,301,234021,0,1,<=40000,1,,,,
1015,72503,301,236622,0,1,<=40000,1,,,,
1016,44316,301,236622,1,1,<=40000,0,,,,
1017,18722,301,236622,2,1,<=40000,1,,,,
1018,2807,301,236622,3,1,<=40000,1,,,,
1019,59129,301,241143,0,2,<=40000,3,,,,
1020,12161,301,241143,1,2,40000+,1,,,,
1021,59418,301,241143,2,2,40000+,1,,,,
1022,22697,301,241143,3,2,40000+,2,,,,
1023,19550,301,242305,0,1,<=40000,1,,,,
1024,48455,301,242704,0,2,<=40000,2,,,,
1025,17607,301,242704,1,2,<=40000,3,,,,
1026,41201,301,242704,2,2,<=40000,2,,,,
1027,38153,301,243099,0,4+,40000+,3,,,,
1028,49266,301,243207,0,3,40000+,3,,,,
1029,64344,301,243207,1,3,<=40000,6,,,,
1030,36520,301,243207,2,3,40000+,6,,,,
1031,8815,301,243207,3,3,40000+,3,,,,
1032,66287,301,244732,0,2,40000+,2,,,,
1033,13642,301,244732,1,2,40000+,4,,,,
1034,1087,301,244732,2,2,40000+,1,,,,
1035,7124,301,246096,0,2,40000+,2,,,,
1036,25745,301,246096,1,2,<=40000,1,,,,
1037,3121,301,247028,0,2,40000+,2,,,,
1038,70175,301,247028,1,2,<=40000,2,,,,
1039,6043,301,247683,0,1,<=40000,2,,,,
1040,57194,301,248999,0,4+,<=40000,2,,,,
1041,56226,301,248999,1,4+,40000+,2,,,,
1042,25908,301,248999,2,4+,40000+,1,,,,
1043,2744,301,249365,0,1,<=40000,1,,,,
1044,874,301,249365,1,1,<=40000,0,,,,
1045,65486,301,249887,0,1,<=40000,1,,,,
1046,35752,301,249887,1,1,<=40000,1,,,,
1047,77821,301,249887,2,1,<=40000,3,,,,
1048,14004,301,252645,0,1,<=40000,2,,,,
1049,27848,301,252645,1,1,<=40000,3,,,,
1050,39257,301,252645,2,1,<=40000,1,,,,
1051,53259,301,252645,3,1,<=40000,1,,,,
1052,47713,301,253534,0,4+,40000+,1,,,,
1053,69513,301,254904,0,2,40000+,2,,,,
1054,31087,301,254904,1,2,<=40000,1,,,,
1055,65192,301,254904,2,2,40000+,2,,,,
1056,68151,301,255555,0,1,<=40000,1,,,,
1057,15036,301,255555,1,1,<=40000,1,,,,
1058,56181,301,255555,2,1,<=40000,1,,,,
1059,26911,301,255555,3,1,<=40000,0,,,,
1060,6818,301,255555,4,1,<=40000,1,,,,
1061,5412,301,255555,5,1,<=40000,1,,,,
1062,57889,301,255860,0,1,<=40000,1,,,,
1063,50224,301,255860,1,1,<=40000,1,,,,
1064,18113,301,261627,0,1,<=40000,1,,,,
1065,13514,301,262516,0,3,40000+,0,,,,
1066,40251,301,263931,0,3,40000+,2,,,,
1067,36180,301,263931,1,3,40000+,3,,,,
1068,49720,301,263931,2,3,<=40000,4,,,,
1069,14826,301,270215,0,2,<=40000,2,,,,
1070,11083,301,272665,0,1,<=40000,1,,,,
1071,1682,301,272665,1,1,<=40000,1,,,,
1072,21208,301,272665,2,1,<=40000,1,,,,
1073,32119,301,281618,0,1,<=40000,1,,,,
1074,8557,301,281618,1,1,<=40000,1,,,,
1075,46375,301,281618,2,1,<=40000,1,,,,
1076,33794,301,282514,0,1,<=40000,1,,,,
1077,22513,301,282514,1,1,<=40000,1,,,,
1078,70089,301,282514,2,1,<=40000,1,,,,
1079,77513,301,282514,3,1,<=40000,1,,,,
1080,23766,301,282559,0,2,40000+,2,,,,
1081,12801,301,282559,1,2,40000+,3,,,,
1082,48862,301,282559,2,2,40000+,2,,,,
1083,43634,301,282559,3,2,40000+,2,,,,
1084,63553,301,290122,0,3,<=40000,1,,,,
1085,58197,301,290122,1,3,40000+,2,,,,
1086,74861,301,290122,2,3,40000+,2,,,,
1087,67795,301,290122,3,3,40000+,2,,,,
1088,17874,301,294231,0,1,<=40000,0,,,,
1089,72317,301,294231,1,1,<=40000,1,,,,
1090,68117,301,294231,2,1,<=40000,1,,,,
1091,306,301,294231,3,1,<=40000,1,,,,
1092,2348,301,298154,0,2,40000+,2,,,,
1093,66872,301,298154,1,2,40000+,3,,,,
1094,48584,301,300523,0,3,<=40000,1,,,,
1095,23633,301,305981,0,1,<=40000,0,,,,
1096,50276,301,305981,1,1,<=40000,2,,,,
1097,72818,301,305981,2,1,<=40000,1,,,,
1098,49956,301,308544,0,1,<=40000,1,,,,
1099,54764,301,308544,1,1,<=40000,0,,,,
1100,61550,301,316863,0,1,<=40000,1,,,,
1101,29503,301,316863,1,1,<=40000,1,,,,
1102,70181,301,317190,0,3,40000+,1,,,,
1103,38086,301,317190,1,3,40000+,2,,,,
1104,58974,301,317190,2,3,40000+,2,,,,
1105,77969,301,317190,3,3,40000+,5,,,,
1106,62625,301,317190,4,3,40000+,2,,,,
1107,74694,301,317726,0,4+,<=40000,1,,,,
1108,3726,301,319878,0,2,40000+,2,,,,
1109,55118,301,319878,1,2,40000+,3,,,,
1110,1245,301,319878,2,2,40000+,1,,,,
1111,21021,301,319878,3,2,<=40000,2,,,,
1112,3656,301,319878,4,2,40000+,2,,,,
1113,69221,301,319878,5,2,40000+,2,,,,
1114,36506,301,319878,6,2,<=40000,3,,,,
